time_us,engine_rpm,wheel_rpm,secondary_rpm,sheave_position,sheave_setpoint,pwm,brake_position,kp_term,ki_term,kd_term
5135742, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
5338917, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
5550996, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
5751836, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
5954789, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
6156962, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
6359904, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
6562941, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
6765981, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
6968839, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
7170862, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
7373812, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
7576847, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
7779769, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
7982093, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
8182883, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
8385919, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
8587915, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
8788942, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
9000961, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
9201889, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
9404751, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000
9606990, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.156522, 0.000000, 0.000000, 0.000000
9809866, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.235452, 0.000000, 0.000000, 0.000000
10012815, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.383278, 0.000000, 0.000000, 0.000000
10215853, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.374582, 0.000000, 0.000000, 0.000000
10418895, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.402007, 0.000000, 0.000000, 0.000000
10620828, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.428094, 0.000000, 0.000000, 0.000000
10823864, 0.000000, 0.000000, 0.000000, -90.000000, -90.000000, 1.000000, 0.442140, 0.000000, 0.000000, 0.000000
